,Product,Price,Features,Rating,PageNo
421,"Infinix Smart 5 (7° Purple, 32 GB)","₹6,799",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Low Light Sensor | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories,4.4,18
422,"Infinix Smart 5 (Obsidian Black, 32 GB)","₹6,799",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Low Light Sensor | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories,4.4,18
423,"Infinix Smart 5 (Morandi Green, 32 GB)","₹6,799",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Low Light Sensor | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories,4.4,18
424,"realme Narzo 20 (Glory Silver, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.56 cm (6.52 inch) HD+ Display48MP + 8MP + 2MP | 8MP Front Camera6000 mAh Lithium-ion BatteryMediaTek Helio G85 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3,18
425,"Infinix Smart 5 (Aegean Blue, 32 GB)","₹6,799",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Low Light Sensor | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories,4.4,18
426,"realme C12 (Power Blue, 32 GB)","₹7,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.56 cm (6.52 inch) HD+ Display13MP + 2MP + 2MP | 5MP Front Camera6000 mAh Lithium-ion BatteryMediatek Helio G35 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,18
427,"realme C12 (Power Silver, 32 GB)","₹7,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.56 cm (6.52 inch) HD+ Display13MP + 2MP + 2MP | 5MP Front Camera6000 mAh Lithium-ion BatteryMediatek Helio G35 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,18
428,"REDMI Note 9 (Pebble Grey, 64 GB)","₹10,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP | 13MP Front Camera5020 mAh BatteryMediaTek Helio G85 Processor1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase,4.3,18
429,"REDMI 9i (Nature Green, 64 GB)","₹7,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh Lithium Polymer BatteryMediaTek Helio G25 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3,18
430,"GIONEE Max (Red, 32 GB)","₹5,499","2 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.49 cm (6.1 inch) HD+ Display13MP + Digital Camera | 5MP Front Camera5000 mAh Lithium-ion Polymer BatteryOcta Core ProcessorOne Year for Handset, 6 Months for Accessories",4.1,18
431,"SAMSUNG Galaxy F12 (Sky Blue, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.55 cm (6.515 inch) HD+ Display48MP + 5MP + 2MP + 2MP | 8MP Front Camera6000 mAh Lithium-ion BatteryExynos 850 Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase,4.2,18
432,"realme C21 (Cross Black, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP + 2MP | 5MP Front Camera5000 mAh BatteryMediaTek Helio G35 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.4,19
433,"realme C21 (Cross Black, 32 GB)","₹7,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP + 2MP | 5MP Front Camera5000 mAh BatteryMediaTek Helio G35 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.4,19
434,"POCO M3 (Power Black, 64 GB)","₹10,499","6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 2MP + 2MP | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 662 ProcessorOne Year Warranty for Handset, 6 Months for Accessories",4.3,19
435,"realme C20 (Cool Grey, 32 GB)","₹6,799",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediaTek Helio G35 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.3,19
436,"realme C20 (Cool Blue, 32 GB)","₹6,799",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediaTek Helio G35 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.3,19
437,"REDMI 9i (Midnight Black, 64 GB)","₹7,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh Lithium Polymer BatteryMediaTek Helio G25 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3,19
438,"realme Narzo 30A (Laser Blue, 32 GB)","₹7,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 8MP Front Camera6000 mAh BatteryMediaTek Helio G85 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.4,19
439,"realme Narzo 30A (Laser Black, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 8MP Front Camera6000 mAh BatteryMediaTek Helio G85 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.4,19
440,"realme Narzo 30A (Laser Black, 32 GB)","₹7,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 8MP Front Camera6000 mAh BatteryMediaTek Helio G85 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.4,19
441,"Infinix Hot 10 Play (7° Purple, 64 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Depth Sensor | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G35 Processor1 Year on Handset and 6 Months on Accessories,4.3,19
442,"REDMI 9 Power (Electric Green, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM16.59 cm (6.53 inch) Full HD+ Display48MP Rear Camera | 8MP Front Camera6000 mAh BatteryQualcomm Snapdragon 662 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.3,19
443,"POCO M3 (Cool Blue, 64 GB)","₹10,499","6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 2MP + 2MP | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 662 ProcessorOne Year Warranty for Handset, 6 Months for Accessories",4.3,19
444,"Infinix Hot 10 Play (Aegean Blue, 64 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Depth Sensor | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G35 Processor1 Year on Handset and 6 Months on Accessories,4.3,19
445,"Infinix Smart 5 (7° Purple, 32 GB)","₹6,799",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Low Light Sensor | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories,4.4,19
446,"Infinix Smart 5 (Obsidian Black, 32 GB)","₹6,799",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Low Light Sensor | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories,4.4,19
447,"Infinix Smart 5 (Morandi Green, 32 GB)","₹6,799",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Low Light Sensor | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories,4.4,19
448,"realme Narzo 20 (Glory Silver, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.56 cm (6.52 inch) HD+ Display48MP + 8MP + 2MP | 8MP Front Camera6000 mAh Lithium-ion BatteryMediaTek Helio G85 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3,19
449,"Infinix Smart 5 (Aegean Blue, 32 GB)","₹6,799",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Low Light Sensor | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories,4.4,19
450,"realme C12 (Power Blue, 32 GB)","₹7,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.56 cm (6.52 inch) HD+ Display13MP + 2MP + 2MP | 5MP Front Camera6000 mAh Lithium-ion BatteryMediatek Helio G35 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,19
451,"realme C12 (Power Silver, 32 GB)","₹7,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.56 cm (6.52 inch) HD+ Display13MP + 2MP + 2MP | 5MP Front Camera6000 mAh Lithium-ion BatteryMediatek Helio G35 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,19
452,"REDMI Note 9 (Pebble Grey, 64 GB)","₹10,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP | 13MP Front Camera5020 mAh BatteryMediaTek Helio G85 Processor1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase,4.3,19
453,"REDMI 9i (Nature Green, 64 GB)","₹7,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh Lithium Polymer BatteryMediaTek Helio G25 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3,19
454,"GIONEE Max (Red, 32 GB)","₹5,499","2 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.49 cm (6.1 inch) HD+ Display13MP + Digital Camera | 5MP Front Camera5000 mAh Lithium-ion Polymer BatteryOcta Core ProcessorOne Year for Handset, 6 Months for Accessories",4.1,19
455,"SAMSUNG Galaxy F12 (Sky Blue, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.55 cm (6.515 inch) HD+ Display48MP + 5MP + 2MP + 2MP | 8MP Front Camera6000 mAh Lithium-ion BatteryExynos 850 Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase,4.2,19
456,"realme C21 (Cross Black, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP + 2MP | 5MP Front Camera5000 mAh BatteryMediaTek Helio G35 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.4,20
457,"realme C21 (Cross Black, 32 GB)","₹7,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP + 2MP | 5MP Front Camera5000 mAh BatteryMediaTek Helio G35 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.4,20
458,"realme C20 (Cool Grey, 32 GB)","₹6,799",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediaTek Helio G35 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.3,20
459,"POCO M3 (Power Black, 64 GB)","₹10,499","6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 2MP + 2MP | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 662 ProcessorOne Year Warranty for Handset, 6 Months for Accessories",4.3,20
460,"REDMI 9i (Midnight Black, 64 GB)","₹7,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh Lithium Polymer BatteryMediaTek Helio G25 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3,20
461,"realme Narzo 30A (Laser Blue, 32 GB)","₹7,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 8MP Front Camera6000 mAh BatteryMediaTek Helio G85 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.4,20
462,"realme Narzo 30A (Laser Black, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 8MP Front Camera6000 mAh BatteryMediaTek Helio G85 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.4,20
463,"realme Narzo 30A (Laser Black, 32 GB)","₹7,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 8MP Front Camera6000 mAh BatteryMediaTek Helio G85 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.4,20
464,"Infinix Hot 10 Play (7° Purple, 64 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Depth Sensor | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G35 Processor1 Year on Handset and 6 Months on Accessories,4.3,20
465,"POCO M3 (Cool Blue, 64 GB)","₹10,499","6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 2MP + 2MP | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 662 ProcessorOne Year Warranty for Handset, 6 Months for Accessories",4.3,20
466,"REDMI 9 Power (Electric Green, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM16.59 cm (6.53 inch) Full HD+ Display48MP Rear Camera | 8MP Front Camera6000 mAh BatteryQualcomm Snapdragon 662 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.3,20
467,"Infinix Hot 10 Play (Aegean Blue, 64 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Depth Sensor | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G35 Processor1 Year on Handset and 6 Months on Accessories,4.3,20
468,"realme C12 (Power Silver, 32 GB)","₹7,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.56 cm (6.52 inch) HD+ Display13MP + 2MP + 2MP | 5MP Front Camera6000 mAh Lithium-ion BatteryMediatek Helio G35 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,20
469,"Infinix Smart 5 (7° Purple, 32 GB)","₹6,799",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Low Light Sensor | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories,4.4,20
470,"Infinix Smart 5 (Obsidian Black, 32 GB)","₹6,799",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Low Light Sensor | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories,4.4,20
471,"Infinix Smart 5 (Morandi Green, 32 GB)","₹6,799",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Low Light Sensor | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories,4.4,20
472,"Infinix Smart 5 (Aegean Blue, 32 GB)","₹6,799",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Low Light Sensor | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories,4.4,20
473,"REDMI Note 9 (Pebble Grey, 64 GB)","₹10,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP | 13MP Front Camera5020 mAh BatteryMediaTek Helio G85 Processor1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase,4.3,20
474,"REDMI 9i (Nature Green, 64 GB)","₹7,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh Lithium Polymer BatteryMediaTek Helio G25 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3,20
475,"realme C12 (Power Blue, 32 GB)","₹7,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.56 cm (6.52 inch) HD+ Display13MP + 2MP + 2MP | 5MP Front Camera6000 mAh Lithium-ion BatteryMediatek Helio G35 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,20
476,"GIONEE Max (Red, 32 GB)","₹5,499","2 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.49 cm (6.1 inch) HD+ Display13MP + Digital Camera | 5MP Front Camera5000 mAh Lithium-ion Polymer BatteryOcta Core ProcessorOne Year for Handset, 6 Months for Accessories",4.1,20
477,"SAMSUNG Galaxy F12 (Sky Blue, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.55 cm (6.515 inch) HD+ Display48MP + 5MP + 2MP + 2MP | 8MP Front Camera6000 mAh Lithium-ion BatteryExynos 850 Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase,4.2,20
478,"OPPO A12 (Black, 32 GB)","₹7,490",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 5MP Front Camera4230 mAh BatteryMediaTek Helio P35 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories,4.4,20
479,"OPPO A12 (Blue, 32 GB)","₹7,490",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP | 5MP Front Camera4230 mAh BatteryMediaTek Helio P35 ProcessorBrand Warranty of 1 Year Available for Mobile Including Battery and 6 Months for Accessories,4.4,20
480,"realme C21 (Cross Black, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP + 2MP | 5MP Front Camera5000 mAh BatteryMediaTek Helio G35 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.4,22
481,"realme C21 (Cross Black, 32 GB)","₹7,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP + 2MP | 5MP Front Camera5000 mAh BatteryMediaTek Helio G35 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.4,22
482,"POCO M3 (Power Black, 64 GB)","₹10,499","6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 2MP + 2MP | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 662 ProcessorOne Year Warranty for Handset, 6 Months for Accessories",4.3,22
483,"realme C20 (Cool Grey, 32 GB)","₹6,799",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediaTek Helio G35 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.3,22
484,"realme C20 (Cool Blue, 32 GB)","₹6,799",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediaTek Helio G35 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.3,22
485,"REDMI 9i (Midnight Black, 64 GB)","₹7,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh Lithium Polymer BatteryMediaTek Helio G25 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3,22
486,"realme Narzo 30A (Laser Blue, 32 GB)","₹7,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 8MP Front Camera6000 mAh BatteryMediaTek Helio G85 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.4,22
487,"realme Narzo 30A (Laser Black, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 8MP Front Camera6000 mAh BatteryMediaTek Helio G85 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.4,22
488,"realme Narzo 30A (Laser Black, 32 GB)","₹7,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.54 cm (6.51 inch) HD+ Display13MP + 2MP | 8MP Front Camera6000 mAh BatteryMediaTek Helio G85 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.4,22
489,"Infinix Hot 10 Play (7° Purple, 64 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Depth Sensor | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G35 Processor1 Year on Handset and 6 Months on Accessories,4.3,22
490,"REDMI 9 Power (Electric Green, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM16.59 cm (6.53 inch) Full HD+ Display48MP Rear Camera | 8MP Front Camera6000 mAh BatteryQualcomm Snapdragon 662 Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.3,22
491,"POCO M3 (Cool Blue, 64 GB)","₹10,499","6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 2MP + 2MP | 8MP Front Camera6000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 662 ProcessorOne Year Warranty for Handset, 6 Months for Accessories",4.3,22
492,"Infinix Hot 10 Play (Aegean Blue, 64 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Depth Sensor | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G35 Processor1 Year on Handset and 6 Months on Accessories,4.3,22
493,"Infinix Smart 5 (7° Purple, 32 GB)","₹6,799",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Low Light Sensor | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories,4.4,22
494,"Infinix Smart 5 (Obsidian Black, 32 GB)","₹6,799",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Low Light Sensor | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories,4.4,22
495,"Infinix Smart 5 (Morandi Green, 32 GB)","₹6,799",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Low Light Sensor | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories,4.4,22
496,"realme Narzo 20 (Glory Silver, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.56 cm (6.52 inch) HD+ Display48MP + 8MP + 2MP | 8MP Front Camera6000 mAh Lithium-ion BatteryMediaTek Helio G85 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3,22
497,"Infinix Smart 5 (Aegean Blue, 32 GB)","₹6,799",2 GB RAM | 32 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Low Light Sensor | 8MP Front Camera6000 mAh Li-ion Polymer BatteryMediaTek Helio G25 Processor1 Year on Handset and 6 Months on Accessories,4.4,22
498,"realme C12 (Power Blue, 32 GB)","₹7,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.56 cm (6.52 inch) HD+ Display13MP + 2MP + 2MP | 5MP Front Camera6000 mAh Lithium-ion BatteryMediatek Helio G35 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,22
499,"realme C12 (Power Silver, 32 GB)","₹7,999",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB16.56 cm (6.52 inch) HD+ Display13MP + 2MP + 2MP | 5MP Front Camera6000 mAh Lithium-ion BatteryMediatek Helio G35 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,22
500,"REDMI Note 9 (Pebble Grey, 64 GB)","₹10,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) Full HD+ Display48MP + 8MP + 2MP + 2MP | 13MP Front Camera5020 mAh BatteryMediaTek Helio G85 Processor1 Year Manufacturer Warranty for Device and 6 months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase,4.3,22
501,"REDMI 9i (Nature Green, 64 GB)","₹7,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.59 cm (6.53 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh Lithium Polymer BatteryMediaTek Helio G25 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3,22
502,"GIONEE Max (Red, 32 GB)","₹5,499","2 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.49 cm (6.1 inch) HD+ Display13MP + Digital Camera | 5MP Front Camera5000 mAh Lithium-ion Polymer BatteryOcta Core ProcessorOne Year for Handset, 6 Months for Accessories",4.1,22
503,"SAMSUNG Galaxy F12 (Sky Blue, 64 GB)","₹9,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.55 cm (6.515 inch) HD+ Display48MP + 5MP + 2MP + 2MP | 8MP Front Camera6000 mAh Lithium-ion BatteryExynos 850 Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase,4.2,22
504,"realme C21 (Cross Black, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) HD+ Display13MP + 2MP + 2MP | 5MP Front Camera5000 mAh BatteryMediaTek Helio G35 Processor1 Year Warranty for Mobile and 6 Months for Accessories,4.4,23
